0	1.00149	3.55791
0	1.00149	3.55791
0.0261857	1.00148	3.5579
0.0526332	1.00148	3.55789
0.0785571	1.00146	3.55787
0.104743	1.00145	3.55783
0.130928	1.00143	3.55779
0.157114	1.0014	3.55775
0.1833	1.00138	3.5577
0.209485	1.00135	3.55764
0.235671	1.00131	3.55758
0.261857	1.00128	3.55751
0.288043	1.00124	3.55744
0.314228	1.00121	3.55737
0.340414	1.00117	3.5573
0.3666	1.00114	3.55723
0.392785	1.0011	3.55716
0.418971	1.00107	3.5571
0.445157	1.00103	3.55704
0.471342	1.001	3.55698
0.497528	1.00098	3.55692
0.523714	1.00095	3.55687
0.550161	1.00093	3.55683
0.576347	1.00091	3.55679
0.602533	1.00089	3.55676
0.628718	1.00088	3.55674
0.654904	1.00087	3.55672
0.68109	1.00086	3.55672
0.707275	1.00086	3.55671
0.733461	1.00086	3.55672
0.759647	1.00087	3.55673
0.785832	1.00088	3.55675
0.812018	1.00089	3.55678
0.838204	1.00091	3.55681
0.864389	1.00092	3.55685
0.890575	1.00094	3.55689
0.916761	1.00096	3.55693
0.942947	1.00099	3.55698
0.969132	1.00101	3.55703
0.995318	1.00103	3.55708
1.0215	1.00106	3.55714
1.04769	1.00108	3.55719
1.07387	1.00111	3.55724
1.10006	1.00113	3.55729
1.12625	1.00116	3.55734
1.15243	1.00118	3.55739
1.17862	1.0012	3.55744
1.2048	1.00122	3.55748
1.23099	1.00123	3.55752
1.25717	1.00125	3.55756
1.28336	1.00126	3.55759
1.30955	1.00127	3.55762
1.33573	1.00128	3.55764
1.36192	1.00128	3.55766
1.3881	1.00129	3.55768
1.41429	1.00129	3.55769
1.44047	1.00129	3.5577
1.46666	1.00128	3.55771
1.49285	1.00127	3.55771
1.51903	1.00127	3.55771
1.54522	1.00125	3.55771
1.5714	1.00124	3.5577
1.59759	1.00123	3.55769
1.62377	1.00121	3.55768
1.64996	1.00119	3.55766
1.67615	1.00118	3.55765
1.70233	1.00116	3.55763
1.72852	1.00114	3.55761
1.7547	1.00112	3.55759
1.78089	1.0011	3.55758
1.80707	1.00107	3.55756
1.83326	1.00106	3.55754
1.85945	1.00104	3.55753
1.88563	1.00102	3.55752
1.91182	1.001	3.55751
1.938	1.00098	3.5575
1.96419	1.00097	3.5575
1.99037	1.00096	3.5575
2.01656	1.00095	3.5575
2.04275	1.00094	3.55751
2.06893	1.00093	3.55752
2.09512	1.00092	3.55753
2.1213	1.00092	3.55755
2.14749	1.00092	3.55757
2.17367	1.00092	3.5576
2.19986	1.00092	3.55763
2.22605	1.00092	3.55766
2.25223	1.00093	3.5577
2.27842	1.00093	3.55774
2.3046	1.00094	3.55778
2.33079	1.00095	3.55782
2.35697	1.00096	3.55787
2.38316	1.00097	3.55792
2.40934	1.00098	3.55797
2.43527	1.00099	3.55802
2.46145	1.001	3.55808
2.48764	1.00101	3.55813
2.51383	1.00103	3.55819
2.54001	1.00104	3.55824
2.5662	1.00105	3.55829
2.59238	1.00106	3.55835
2.61857	1.00106	3.5584
2.64475	1.00107	3.55845
2.67094	1.00108	3.5585
2.69713	1.00108	3.55855
2.72331	1.00109	3.55859
2.7495	1.00109	3.55864
2.77568	1.00109	3.55868
2.80187	1.00109	3.55872
2.82805	1.00109	3.55875
2.85424	1.00108	3.55879
2.88043	1.00108	3.55882
2.90661	1.00107	3.55885
2.9328	1.00106	3.55888
2.95898	1.00106	3.55891
2.98517	1.00104	3.55893
3.01135	1.00103	3.55896
3.03754	1.00102	3.55898
3.06373	1.00101	3.559
3.08991	1.00099	3.55902
3.1161	1.00098	3.55904
3.14228	1.00096	3.55906
3.16847	1.00095	3.55908
3.19465	1.00093	3.5591
3.22084	1.00092	3.55913
3.24702	1.00091	3.55915
3.27321	1.00089	3.55917
3.2994	1.00088	3.5592
3.32558	1.00086	3.55922
3.35177	1.00085	3.55925
3.37795	1.00084	3.55928
3.40414	1.00083	3.55931
3.43032	1.00082	3.55935
3.45651	1.00081	3.55938
3.4827	1.0008	3.55942
3.50888	1.00079	3.55946
3.53507	1.00079	3.5595
3.56125	1.00078	3.55955
3.58744	1.00078	3.55959
3.61362	1.00078	3.55964
3.63981	1.00077	3.55969
3.666	1.00077	3.55974
3.69218	1.00077	3.55979
3.71837	1.00077	3.55985
3.74455	1.00077	3.5599
3.77074	1.00077	3.55996
3.79692	1.00077	3.56002
3.82311	1.00078	3.56008
3.8493	1.00078	3.56014
3.87548	1.00078	3.5602
3.90167	1.00078	3.56026
3.92785	1.00079	3.56033
3.95404	1.00079	3.56039
