0	1.00149	3.55791
0	1.00149	3.55791
0.029922	1.00148	3.55791
0.0595477	1.00148	3.5579
0.0891734	1.00148	3.55789
0.118799	1.00147	3.55788
0.148129	1.00147	3.55786
0.177754	1.00146	3.55784
0.20738	1.00145	3.55782
0.237006	1.00144	3.5578
0.266631	1.00143	3.55777
0.296257	1.00142	3.55775
0.325883	1.00141	3.55772
0.355509	1.0014	3.55769
0.385134	1.00138	3.55767
0.41476	1.00137	3.55764
0.444386	1.00136	3.55762
0.474012	1.00135	3.55759
0.503637	1.00134	3.55757
0.533263	1.00133	3.55755
0.562889	1.00132	3.55753
0.592514	1.00132	3.55752
0.62214	1.00131	3.5575
0.651766	1.0013	3.5575
0.681392	1.0013	3.55749
0.711017	1.0013	3.55749
0.740643	1.0013	3.55749
0.770269	1.0013	3.55749
0.799894	1.0013	3.5575
0.82952	1.0013	3.55751
0.859146	1.0013	3.55752
0.888772	1.00131	3.55754
0.918397	1.00131	3.55755
0.948023	1.00132	3.55757
0.977649	1.00132	3.55759
1.00727	1.00133	3.55761
1.0369	1.00134	3.55763
1.06653	1.00134	3.55765
1.09615	1.00135	3.55768
1.12578	1.00136	3.5577
1.1554	1.00136	3.55772
1.18503	1.00137	3.55774
1.21465	1.00138	3.55776
1.24428	1.00138	3.55778
1.27391	1.00139	3.5578
1.30353	1.00139	3.55782
1.33316	1.00139	3.55784
1.36278	1.0014	3.55786
1.39241	1.0014	3.55788
1.42203	1.0014	3.5579
1.45166	1.0014	3.55792
1.48129	1.0014	3.55794
1.51091	1.0014	3.55795
1.54054	1.0014	3.55797
1.57016	1.0014	3.55798
1.59979	1.0014	3.55799
1.62941	1.00139	3.558
1.65904	1.00139	3.55802
1.68867	1.00138	3.55802
1.71829	1.00138	3.55803
1.74792	1.00137	3.55804
1.77754	1.00136	3.55805
1.80717	1.00135	3.55806
1.83679	1.00135	3.55806
1.86642	1.00134	3.55807
1.89605	1.00133	3.55807
1.92567	1.00132	3.55808
1.9553	1.00131	3.55809
1.98492	1.0013	3.5581
2.01455	1.00129	3.55811
2.04417	1.00128	3.55812
2.0738	1.00127	3.55813
2.10343	1.00126	3.55814
2.13305	1.00126	3.55816
2.16268	1.00125	3.55818
2.1923	1.00124	3.5582
2.22193	1.00124	3.55822
2.25155	1.00123	3.55824
2.28118	1.00123	3.55827
2.31081	1.00123	3.55829
2.34043	1.00122	3.55832
2.37006	1.00122	3.55835
2.39968	1.00122	3.55839
2.42931	1.00122	3.55842
2.45893	1.00122	3.55846
2.48856	1.00122	3.5585
2.51819	1.00122	3.55854
2.54781	1.00122	3.55858
2.57744	1.00122	3.55862
2.60706	1.00122	3.55866
2.63669	1.00122	3.55871
2.66631	1.00123	3.55875
2.69594	1.00123	3.5588
2.72557	1.00123	3.55884
2.75519	1.00123	3.55889
2.78482	1.00123	3.55893
2.81444	1.00123	3.55898
2.84407	1.00123	3.55902
2.87369	1.00122	3.55907
2.90332	1.00122	3.55911
2.93295	1.00122	3.55915
2.96257	1.00121	3.55919
2.9922	1.00121	3.55924
3.02182	1.00121	3.55928
3.05145	1.0012	3.55932
3.08107	1.00119	3.55936
3.1107	1.00119	3.5594
3.14033	1.00118	3.55944
3.16995	1.00117	3.55947
3.19958	1.00116	3.55951
3.2292	1.00115	3.55955
3.25883	1.00114	3.55959
3.28845	1.00113	3.55963
3.31808	1.00112	3.55967
3.34771	1.00111	3.5597
3.37733	1.0011	3.55974
3.40696	1.00109	3.55978
3.43658	1.00108	3.55982
3.46621	1.00107	3.55986
3.49584	1.00106	3.5599
3.52546	1.00105	3.55994
3.55509	1.00104	3.55998
3.58471	1.00103	3.56002
3.61434	1.00102	3.56007
3.64396	1.00101	3.56011
3.67359	1.001	3.56015
3.70322	1.00099	3.5602
3.73284	1.00098	3.56025
3.76247	1.00097	3.56029
3.79209	1.00097	3.56034
3.82172	1.00096	3.56039
3.85134	1.00095	3.56044
3.88097	1.00094	3.5605
3.9106	1.00094	3.56055
3.94022	1.00093	3.56061
3.96985	1.00093	3.56067
3.99947	1.00092	3.56072
4.0291	1.00092	3.56079
4.05872	1.00091	3.56085
4.08835	1.00091	3.56091
4.11798	1.00091	3.56097
4.1476	1.0009	3.56104
4.17723	1.0009	3.56111
4.20685	1.0009	3.56117
4.23648	1.00089	3.56124
4.2661	1.00089	3.56131
4.29573	1.00089	3.56138
4.32536	1.00088	3.56144
4.35498	1.00088	3.56151
4.38461	1.00087	3.56158
4.41423	1.00087	3.56165
4.44386	1.00086	3.56172
4.47348	1.00086	3.56179
